player_id,total_matches,win_rate,avg_skill_diff,early_matches,early_win_rate,churn
2507,5,0.0,983.315419558616,4.0,0.0,1
2508,3,0.6666666666666666,789.7363937297929,3.0,0.6666666666666666,1
2509,15,0.26666666666666666,842.053336911628,2.0,0.5,0
2510,2,1.0,1329.7663681238214,2.0,1.0,1
2511,10,0.8,1184.9498258991198,3.0,0.6666666666666666,1
2512,3,0.6666666666666666,1164.6742435618917,2.0,0.5,1
2513,2,0.0,776.8959901869009,2.0,0.0,1
2514,4,0.25,905.7083649860926,3.0,0.3333333333333333,1
2516,1,0.0,879.0528224672254,1.0,0.0,1
2517,3,1.0,1145.8581650946269,2.0,1.0,1
2518,10,0.7,1212.792745730335,3.0,1.0,1
2519,1,0.0,921.0127751140476,1.0,0.0,1
2520,1,1.0,919.3760835287768,1.0,1.0,1
2521,9,0.4444444444444444,1219.3902337083798,1.0,1.0,0
2522,2,0.5,1077.374040543199,2.0,0.5,1
2523,3,0.3333333333333333,859.563056679444,3.0,0.3333333333333333,1
2524,2,0.5,966.0137096861156,2.0,0.5,1
2525,3,0.3333333333333333,1197.4461085848889,2.0,0.5,1
2526,10,0.9,1281.2102401745508,4.0,0.75,1
2528,1,0.0,794.6829349231467,1.0,0.0,1
2529,5,0.6,1119.7209772037986,1.0,0.0,1
2530,5,0.2,815.9735618775759,2.0,0.5,1
2531,1,0.0,817.4520808361351,1.0,0.0,1
2532,3,0.6666666666666666,980.7828545928082,2.0,0.5,1
2533,1,0.0,762.6875102083704,1.0,0.0,1
2534,3,0.3333333333333333,1052.9796107085797,3.0,0.3333333333333333,1
2535,1,0.0,838.6852961745361,1.0,0.0,1
2536,1,0.0,697.3300058265903,1.0,0.0,1
2539,5,0.6,970.4704600423553,1.0,1.0,1
2540,17,0.7058823529411765,1085.7183528750315,1.0,1.0,0
2541,4,0.75,1178.0357738268094,3.0,0.6666666666666666,1
2542,2,0.5,1040.3610388558593,2.0,0.5,1
2543,3,0.6666666666666666,1031.0512738598902,3.0,0.6666666666666666,1
2544,2,0.5,901.9524227924436,2.0,0.5,1
2546,1,0.0,909.4366787401189,1.0,0.0,1
2547,13,0.8461538461538461,1212.006473246866,3.0,1.0,1
2548,5,0.4,919.9977816433023,4.0,0.25,1
2549,1,1.0,1360.6399748483682,0.0,0.0,1
2551,4,0.0,830.2295689172637,3.0,0.0,1
2552,4,0.75,993.0303210420678,2.0,0.5,1
2553,4,0.5,993.100372315644,3.0,0.6666666666666666,1
2554,8,0.375,931.6294546744294,3.0,0.3333333333333333,1
2555,2,0.0,964.6006034960157,2.0,0.0,1
2556,3,0.3333333333333333,1141.6458338111715,1.0,0.0,1
2557,2,0.0,1087.121799962072,1.0,0.0,1
2559,16,0.6875,1165.1557567855014,1.0,1.0,0
2560,1,0.0,1157.3984552880709,1.0,0.0,1
2561,1,0.0,1076.1528643467109,1.0,0.0,1
2562,2,1.0,1260.3096866662402,2.0,1.0,1
2563,5,0.4,965.4440167141202,3.0,0.6666666666666666,1
2565,10,0.5,1100.576762832622,2.0,1.0,1
2566,7,0.7142857142857143,1066.411482644772,1.0,1.0,1
2567,4,0.5,863.1931448466921,2.0,0.5,1
2568,1,0.0,1054.1686496126383,1.0,0.0,1
2569,11,0.6363636363636364,1149.2427971946104,1.0,1.0,0
2570,3,0.6666666666666666,833.3667286866053,1.0,1.0,1
2571,3,0.3333333333333333,1051.0278274000043,3.0,0.3333333333333333,1
2572,10,0.6,1139.2676376139766,2.0,1.0,0
2573,1,0.0,1149.6881695880263,1.0,0.0,1
2574,11,0.45454545454545453,1120.1938473034727,1.0,1.0,0
2575,2,0.5,1016.3758276386654,2.0,0.5,1
2576,2,0.5,762.3539769433212,2.0,0.5,1
2577,2,0.0,632.8267086850328,2.0,0.0,1
2578,2,0.5,793.6723073354558,2.0,0.5,1
2579,9,0.2222222222222222,867.9039967221258,2.0,0.5,1
2580,1,0.0,1054.8654853232729,1.0,0.0,1
2581,11,0.7272727272727273,902.1451103130125,2.0,1.0,1
2582,5,0.8,1054.7629772568869,3.0,1.0,1
2583,2,0.5,919.8401244773328,2.0,0.5,1
2584,5,0.4,1069.2161969876624,4.0,0.5,1
2585,2,0.0,1074.2457368420637,2.0,0.0,1
2586,13,0.46153846153846156,862.4970568702909,3.0,1.0,0
2587,2,0.5,855.4371625951959,2.0,0.5,1
2588,12,0.5,796.8356939517383,2.0,1.0,0
2589,2,0.5,891.0951684285636,2.0,0.5,1
2590,10,0.4,1029.2556506740605,1.0,1.0,0
2591,3,0.0,560.2335167509975,3.0,0.0,1
2592,13,0.8461538461538461,1105.0700430039326,1.0,1.0,0
2593,14,0.6428571428571429,1179.6407336662105,2.0,1.0,0
2594,14,0.7857142857142857,1354.0976463686022,1.0,1.0,0
2595,5,0.4,923.0233949674691,3.0,0.6666666666666666,1
2596,3,0.6666666666666666,1126.8762485945172,3.0,0.6666666666666666,1
2597,1,0.0,1030.131515412297,1.0,0.0,1
2598,12,0.9166666666666666,1394.0925539122711,3.0,1.0,0
2599,12,0.75,1122.017584323682,2.0,1.0,0
2600,15,0.7333333333333333,1299.8959547959748,3.0,1.0,0
2601,1,0.0,1118.7106106917556,1.0,0.0,1
2603,4,0.5,1098.812461623323,3.0,0.6666666666666666,1
2604,9,0.5555555555555556,1150.553080750084,3.0,1.0,1
2606,12,0.5,1094.5117791767034,2.0,0.5,0
2607,13,0.5384615384615384,1125.409317131503,2.0,1.0,1
2608,2,0.5,545.5155189256946,2.0,0.5,1
2609,1,1.0,875.9367134916687,0.0,0.0,1
2610,6,0.5,1005.4566216032208,2.0,0.5,1
2612,2,0.5,971.1855455448108,2.0,0.5,1
2613,10,0.3,991.7107988189688,4.0,0.5,1
2614,12,0.75,1188.8399907504083,4.0,0.75,0
2615,9,0.7777777777777778,1165.742732833025,1.0,1.0,0
2616,2,0.0,1181.4808872158865,2.0,0.0,1
2618,2,0.5,954.2583008289998,2.0,0.5,1
2619,6,0.3333333333333333,784.2212783445111,4.0,0.25,1
2621,3,0.6666666666666666,1358.102525508381,3.0,0.6666666666666666,1
2622,2,0.0,812.523010016981,2.0,0.0,1
2623,8,0.625,1248.734148245261,1.0,1.0,0
2624,7,1.0,1235.075782566096,2.0,1.0,1
2625,3,0.3333333333333333,1009.6134790154352,3.0,0.3333333333333333,1
2626,1,0.0,723.8970428391722,1.0,0.0,1
2627,1,0.0,1077.996473319444,1.0,0.0,1
2628,1,0.0,700.1542641228788,1.0,0.0,1
2629,1,0.0,1176.8666602902476,1.0,0.0,1
2630,3,0.3333333333333333,1030.662123810007,2.0,0.0,1
2631,3,0.6666666666666666,1263.66279195151,3.0,0.6666666666666666,1
2632,3,0.3333333333333333,1177.9680141243416,3.0,0.3333333333333333,1
2633,1,0.0,750.4598202609639,1.0,0.0,1
2635,3,0.0,866.9692431087589,3.0,0.0,1
2636,1,0.0,1134.4428160245704,1.0,0.0,1
2637,1,0.0,842.6107178958982,1.0,0.0,1
2638,3,0.3333333333333333,724.9428134354388,3.0,0.3333333333333333,1
2639,2,0.0,889.1138417980051,2.0,0.0,1
2640,1,0.0,960.5498151705054,1.0,0.0,1
2641,5,0.4,1048.3169005314942,3.0,0.3333333333333333,1
2642,1,0.0,1231.4199460318173,1.0,0.0,1
2643,1,0.0,756.4439360089305,1.0,0.0,1
2644,2,0.0,1013.8906904673984,2.0,0.0,1
2645,1,0.0,854.0975995006747,1.0,0.0,1
2646,2,1.0,1182.0463564021204,2.0,1.0,1
2647,16,0.375,805.1389138208297,2.0,0.5,1
2648,3,0.6666666666666666,1207.6321752182848,0.0,0.0,1
2651,16,0.6875,1071.100849453709,3.0,1.0,1
2652,15,0.8666666666666667,1461.8179109255143,3.0,1.0,0
2653,2,0.5,1158.7038190777955,2.0,0.5,1
2654,1,0.0,826.7268488668954,1.0,0.0,1
2655,15,0.6666666666666666,1064.1394066680068,1.0,1.0,0
2656,10,0.8,1202.3532972308617,4.0,0.75,1
2658,1,0.0,668.3961402660354,1.0,0.0,1
2659,3,0.3333333333333333,998.0488240375572,3.0,0.3333333333333333,1
2660,2,0.0,1189.7012717196876,2.0,0.0,1
2661,4,0.5,931.2445664291214,2.0,0.0,1
2662,3,0.3333333333333333,942.2639797024918,3.0,0.3333333333333333,1
2664,9,0.2222222222222222,717.2515470536669,3.0,0.3333333333333333,1
2665,2,0.0,956.144695021289,2.0,0.0,1
2667,13,0.5384615384615384,1160.4552483323268,3.0,1.0,1
2668,4,0.75,1246.859889350707,4.0,0.75,1
2669,2,0.5,888.2308180440295,2.0,0.5,1
2670,1,0.0,986.5777227359104,1.0,0.0,1
2671,4,0.25,673.3884691978037,4.0,0.25,1
2672,4,0.25,949.7458897024248,2.0,0.0,1
2673,1,0.0,991.4573164943369,1.0,0.0,1
2674,1,1.0,1134.0051465828376,1.0,1.0,1
2675,6,0.0,685.235595053221,2.0,0.0,1
2676,2,0.5,1084.2853821543126,2.0,0.5,1
2677,5,0.4,956.4967926086096,2.0,0.5,1
2679,2,0.5,1214.7198116694442,2.0,0.5,1
2680,5,0.8,1350.4499024941736,3.0,0.6666666666666666,1
2681,13,1.0,1370.6587154232132,3.0,1.0,1
2682,1,0.0,1056.4298392503947,1.0,0.0,1
2683,2,0.5,1005.0985834093752,2.0,0.5,1
2684,2,0.0,1116.6390715949497,2.0,0.0,1
2685,6,0.8333333333333334,1347.5308232863863,3.0,0.6666666666666666,1
2686,14,0.6428571428571429,1151.6538197501957,1.0,1.0,0
2687,4,0.25,840.6735001936024,3.0,0.3333333333333333,1
2688,4,0.25,773.2980472248994,3.0,0.3333333333333333,1
2690,4,0.75,1209.199859390722,3.0,0.6666666666666666,1
2691,1,1.0,1662.924400688108,0.0,0.0,1
2692,2,0.0,1310.5064876378065,2.0,0.0,1
2693,2,1.0,1070.9280056538291,2.0,1.0,1
2694,10,0.7,950.8621293830909,1.0,1.0,0
2695,6,0.5,1265.8122652456311,2.0,0.5,1
2696,1,0.0,599.3083166045167,1.0,0.0,1
2697,1,0.0,552.424848527643,1.0,0.0,1
2698,3,1.0,1170.1026771704614,3.0,1.0,1
2699,6,0.8333333333333334,1107.491377444862,2.0,1.0,1
2700,4,1.0,1241.7008786710303,2.0,1.0,1
2702,1,1.0,1344.5754080207644,1.0,1.0,1
2703,15,0.8,1343.8400459893903,3.0,1.0,0
2704,1,0.0,623.427385284607,1.0,0.0,1
2705,9,0.1111111111111111,570.7595375511177,1.0,1.0,0
2706,2,0.5,1236.700818741086,2.0,0.5,1
2707,5,0.8,1160.1503907008778,2.0,0.5,1
2708,6,0.3333333333333333,705.9700556948779,1.0,1.0,1
2709,1,0.0,778.7173040912118,1.0,0.0,1
2710,1,0.0,1302.266376133649,1.0,0.0,1
2711,1,0.0,1053.4582280721772,1.0,0.0,1
2713,7,0.5714285714285714,1259.1649919013048,3.0,0.6666666666666666,1
2714,2,0.0,803.8487526058071,2.0,0.0,1
2715,17,0.4117647058823529,974.4647558632035,3.0,0.6666666666666666,0
2716,9,0.7777777777777778,1325.271040163892,1.0,1.0,0
2717,8,0.625,960.9345364401202,4.0,0.75,1
2718,9,0.7777777777777778,1049.0063799888294,2.0,1.0,1
2720,11,0.8181818181818182,996.2323497688939,2.0,1.0,0
2721,13,0.8461538461538461,1320.6517223785245,2.0,1.0,0
2722,1,1.0,980.2458957874624,0.0,0.0,1
2723,3,0.3333333333333333,1114.112298276916,2.0,0.5,1
2724,1,0.0,830.6341423737726,1.0,0.0,1
2725,1,0.0,1203.5468026684482,1.0,0.0,1
2726,14,0.5,919.3237749579317,2.0,0.5,0
2727,10,0.3,1027.6740195799773,3.0,0.3333333333333333,1
2728,3,0.6666666666666666,996.5935834072446,2.0,0.5,1
2729,5,0.2,710.877957521144,2.0,0.5,1
2730,1,0.0,813.9761116601505,1.0,0.0,1
2732,1,0.0,1005.9062110870382,1.0,0.0,1
2733,1,0.0,820.2261803000373,0.0,0.0,1
2734,3,0.3333333333333333,897.605778027519,3.0,0.3333333333333333,1
2735,1,0.0,1049.7055148582492,1.0,0.0,1
2737,7,0.5714285714285714,1089.2063955136505,2.0,1.0,1
2738,10,0.9,1250.3689838720543,4.0,0.75,1
2739,1,0.0,747.4328566413876,1.0,0.0,1
2740,5,0.4,880.2680418798802,3.0,0.3333333333333333,1
2742,2,0.5,961.8128366280938,2.0,0.5,1
2743,12,0.5833333333333334,1141.7230637311432,3.0,0.6666666666666666,1
2744,1,0.0,542.9176268656183,0.0,0.0,1
2745,15,0.4,922.5938093709896,3.0,1.0,0
2746,3,0.3333333333333333,912.929350566657,3.0,0.3333333333333333,1
2747,1,0.0,876.4393627484283,1.0,0.0,1
2748,2,0.0,903.4469737568596,1.0,0.0,1
2749,1,0.0,1265.1041849261974,1.0,0.0,1
2750,7,0.5714285714285714,1130.5101161426994,2.0,1.0,1
2751,2,0.0,820.3268380100586,2.0,0.0,1
2752,3,0.3333333333333333,1051.346582708401,2.0,0.5,1
2753,12,0.3333333333333333,1016.0060714432542,1.0,1.0,0
2754,2,0.0,870.1388589251121,2.0,0.0,1
2755,3,0.6666666666666666,1065.774845524031,2.0,0.5,1
2756,2,0.0,984.4578286637404,2.0,0.0,1
2757,2,0.0,1057.3026029854434,2.0,0.0,1
2758,1,0.0,822.5375768739536,1.0,0.0,1
2759,12,0.5833333333333334,1160.720004062495,2.0,1.0,1
2760,1,0.0,956.899435932648,1.0,0.0,1
2761,3,0.6666666666666666,934.017702471684,2.0,0.5,1
2762,2,0.5,1085.5365633568251,2.0,0.5,1
2763,2,0.5,1104.4547244362052,2.0,0.5,1
2764,1,1.0,1271.5192058597056,1.0,1.0,1
2765,1,0.0,1090.7245916800446,1.0,0.0,1
2766,1,0.0,859.7703744242403,1.0,0.0,1
2767,14,0.5,1041.0705704360769,3.0,0.6666666666666666,0
2768,2,0.5,1105.669466086028,2.0,0.5,1
2769,12,0.25,774.5904006418906,2.0,0.5,0
2770,3,0.6666666666666666,1173.6088969556888,3.0,0.6666666666666666,1
2771,2,0.5,1122.9191969325177,2.0,0.5,1
2772,1,0.0,627.9075818143674,1.0,0.0,1
2774,9,0.3333333333333333,928.7831784692652,3.0,0.6666666666666666,1
2775,1,0.0,830.8835997219044,1.0,0.0,1
2776,1,0.0,1049.8490427708732,1.0,0.0,1
2777,3,0.3333333333333333,965.1415978391836,3.0,0.3333333333333333,1
2778,7,0.8571428571428571,1186.6500771141768,2.0,1.0,1
2779,2,0.5,1293.4631506933626,2.0,0.5,1
2780,19,0.8947368421052632,1283.562776500681,3.0,1.0,0
2781,3,0.0,975.7688865087888,1.0,0.0,1
2782,7,0.42857142857142855,991.3185646165651,3.0,0.6666666666666666,1
2783,2,0.0,663.293367685689,2.0,0.0,1
2785,2,0.5,1031.380822644267,2.0,0.5,1
2786,13,0.46153846153846156,1035.6172532366013,2.0,1.0,0
2787,2,0.5,1211.0588373439014,2.0,0.5,1
2788,1,0.0,1021.598321550905,1.0,0.0,1
2789,5,0.2,1192.4711044934738,3.0,0.3333333333333333,1
2790,12,0.5833333333333334,1213.4484585465875,1.0,1.0,1
2791,1,0.0,947.9172856893751,1.0,0.0,1
2792,2,0.0,880.3282135231403,2.0,0.0,1
2793,1,0.0,923.2904293593696,1.0,0.0,1
2794,1,0.0,830.3051274760569,1.0,0.0,1
2795,16,0.5625,1043.0848290075246,2.0,1.0,1
2796,9,0.7777777777777778,1268.274469763222,3.0,1.0,1
2797,9,0.3333333333333333,903.5013379696836,1.0,1.0,1
2798,9,0.7777777777777778,1151.0053925564823,3.0,0.3333333333333333,1
2799,6,0.6666666666666666,1213.090508068978,2.0,0.5,1
2800,2,0.5,1044.779737482371,2.0,0.5,1
2801,12,0.8333333333333334,1041.530029389649,2.0,1.0,0
2802,1,0.0,746.3818110968001,1.0,0.0,1
2803,2,0.5,1049.3407235597083,2.0,0.5,1
2804,1,0.0,1053.9341017627482,1.0,0.0,1
2805,2,0.5,961.527148160796,2.0,0.5,1
2806,1,1.0,1021.9101090707104,1.0,1.0,1
2807,1,0.0,1201.3043247279277,1.0,0.0,1
2808,3,0.3333333333333333,1032.116455243308,3.0,0.3333333333333333,1
2809,1,0.0,627.0078378406549,1.0,0.0,1
2810,2,0.5,805.9732806693717,2.0,0.5,1
2812,1,0.0,886.4273890151791,1.0,0.0,1
2813,2,0.0,785.957858999166,1.0,0.0,1
2814,3,0.3333333333333333,1004.9308637218531,3.0,0.3333333333333333,1
2815,10,0.8,1161.6114978733424,3.0,1.0,1
2816,2,0.0,931.8332271586214,2.0,0.0,1
2817,2,0.5,472.84024561239823,2.0,0.5,1
2818,5,1.0,1211.0458901510174,3.0,1.0,1
2820,1,0.0,984.2793831403288,1.0,0.0,1
2821,2,0.5,816.586649083184,2.0,0.5,1
2822,1,1.0,1275.3235244087382,1.0,1.0,1
2823,3,0.3333333333333333,962.4694904678157,3.0,0.3333333333333333,1
2824,2,0.5,998.9611913090008,2.0,0.5,1
2825,5,0.2,978.6137626656604,2.0,0.5,1
2826,3,0.3333333333333333,1041.9781768105315,3.0,0.3333333333333333,1
2827,12,0.6666666666666666,1005.7752111699859,2.0,0.5,1
2828,2,0.0,376.683914514061,2.0,0.0,1
2829,3,0.0,843.5588508238321,3.0,0.0,1
2830,3,0.3333333333333333,1086.6093403060115,3.0,0.3333333333333333,1
2831,10,0.5,920.8132499479547,2.0,0.5,1
2832,1,0.0,1066.1655375583869,1.0,0.0,1
2833,1,0.0,952.88529999021,1.0,0.0,1
2834,12,0.9166666666666666,1176.2384825840013,3.0,1.0,1
2836,1,0.0,798.6216846463489,1.0,0.0,1
2837,1,0.0,908.5667452812376,1.0,0.0,1
2840,1,0.0,764.8712342700295,1.0,0.0,1
2841,9,0.5555555555555556,992.5051023446956,3.0,0.6666666666666666,1
2844,11,0.6363636363636364,824.2514270903974,3.0,1.0,1
2845,12,0.4166666666666667,1074.7636238191214,2.0,1.0,1
2846,2,1.0,820.4062799502465,2.0,1.0,1
2847,14,0.5,872.2888238983244,1.0,1.0,1
2848,3,0.6666666666666666,810.8404685008109,3.0,0.6666666666666666,1
2849,13,0.6923076923076923,957.4809108659504,1.0,1.0,1
2850,12,0.9166666666666666,1131.5508200033453,1.0,1.0,0
2851,1,0.0,1188.4454523108534,1.0,0.0,1
2852,5,0.4,935.4876631715458,2.0,0.5,1
2853,3,0.0,618.4902150126437,3.0,0.0,1
2854,3,0.0,1247.1078274829808,3.0,0.0,1
2855,2,0.5,1224.582862753782,2.0,0.5,1
2856,17,0.6470588235294118,1016.7698703989915,2.0,1.0,0
2857,9,0.7777777777777778,1205.3945101634051,2.0,1.0,1
2858,12,1.0,1398.0015222704403,2.0,1.0,0
2859,3,0.3333333333333333,944.8262722956242,3.0,0.3333333333333333,1
2860,5,0.6,926.5256621322911,3.0,0.6666666666666666,1
2861,2,0.0,1164.3115568461292,2.0,0.0,1
2862,10,0.7,945.4135426236902,2.0,1.0,1
2863,1,0.0,1004.1457876680954,1.0,0.0,1
2864,1,0.0,805.2443372481174,1.0,0.0,1
2865,1,1.0,1087.707283612902,1.0,1.0,1
2866,2,1.0,1452.5820007164027,2.0,1.0,1
2867,15,0.7333333333333333,960.9628611591844,2.0,0.5,0
2868,5,0.0,912.8720934241297,1.0,0.0,1
2871,2,0.0,618.4864836127533,2.0,0.0,1
2872,12,0.9166666666666666,1064.9802498413474,3.0,1.0,1
2873,4,0.5,644.8748896686897,3.0,0.6666666666666666,1
2874,11,0.7272727272727273,1244.5888054144611,2.0,1.0,0
2875,3,0.6666666666666666,1139.9877045906314,1.0,0.0,1
2876,8,0.375,1086.4519791165935,2.0,0.5,1
2878,7,0.42857142857142855,944.0950155116768,2.0,0.5,1
2879,5,0.6,975.8692926017341,3.0,0.6666666666666666,1
2880,2,0.0,743.8384029855824,2.0,0.0,1
2881,1,0.0,1362.8513159801491,1.0,0.0,1
2882,2,0.5,1106.397533484943,2.0,0.5,1
2883,6,0.16666666666666666,612.9801328033842,1.0,1.0,1
2884,3,1.0,960.8493218338493,3.0,1.0,1
2885,3,0.6666666666666666,1103.895383006946,2.0,0.5,1
2886,2,0.5,1289.7859245318366,2.0,0.5,1
2887,1,0.0,646.6982490828414,1.0,0.0,1
2888,11,0.9090909090909091,1105.0496267668564,3.0,1.0,1
2889,2,0.0,707.7172517996775,2.0,0.0,1
2890,14,0.5714285714285714,890.1361376340677,2.0,0.5,1
2891,1,0.0,557.9278026137249,1.0,0.0,1
2892,4,0.75,1263.2756973498747,3.0,0.6666666666666666,1
2893,1,0.0,1103.2344356478834,1.0,0.0,1
2894,10,0.6,1058.0726494829296,1.0,1.0,0
2895,3,1.0,1194.2042291586347,3.0,1.0,1
2897,2,0.5,941.3227062719365,2.0,0.5,1
2898,8,0.75,995.9922822993536,1.0,1.0,1
2899,6,0.8333333333333334,1090.419213709484,3.0,1.0,1
2900,8,0.625,1257.943027366911,2.0,0.5,0
2901,3,0.0,1094.2997881495426,2.0,0.0,1
2903,16,0.375,1045.3217319072694,2.0,0.5,0
2904,3,1.0,979.8375676853517,3.0,1.0,1
2905,4,0.75,1018.8249011082376,2.0,1.0,1
2906,13,0.7692307692307693,1251.0332390386602,1.0,1.0,0
2907,1,0.0,615.9025760423601,1.0,0.0,1
2908,5,0.4,1169.060753534501,3.0,0.3333333333333333,1
2909,2,0.5,1264.0831612083778,2.0,0.5,1
2910,5,0.2,802.9873680803804,3.0,0.3333333333333333,1
2912,13,0.3076923076923077,948.692699881684,2.0,0.5,0
2913,12,0.6666666666666666,1175.3950050358178,3.0,1.0,1
2914,4,0.5,1083.5349246395542,2.0,0.0,1
2915,5,0.6,1251.0528276033906,3.0,0.6666666666666666,1
2916,1,1.0,1182.4263139005377,0.0,0.0,1
2917,1,0.0,934.1399923657788,1.0,0.0,1
2919,1,0.0,1108.504126626087,1.0,0.0,1
2921,4,1.0,1329.8169727274685,2.0,1.0,1
2922,5,0.6,1140.909997106732,2.0,0.5,1
2923,2,0.0,833.4329439509321,2.0,0.0,1
2924,1,0.0,1287.6138695208183,1.0,0.0,1
2927,1,0.0,694.7659570972232,1.0,0.0,1
2928,3,0.0,846.9401051365327,3.0,0.0,1
2929,1,1.0,1096.5545673237532,1.0,1.0,1
2930,10,1.0,1162.4464430092123,3.0,1.0,1
2931,11,0.9090909090909091,1230.2692336190737,2.0,1.0,0
2932,4,0.25,1071.4770049196186,2.0,0.0,1
2933,12,0.6666666666666666,1136.7451548118202,2.0,1.0,0
2934,1,1.0,801.8763943654149,1.0,1.0,1
2935,11,0.9090909090909091,1134.8575951420046,3.0,1.0,0
2936,1,0.0,538.6682613192588,1.0,0.0,1
2937,13,0.9230769230769231,1334.138575892198,4.0,1.0,1
2938,2,0.0,838.0332174472318,2.0,0.0,1
2939,4,0.25,632.5875945419341,3.0,0.3333333333333333,1
2941,9,0.8888888888888888,1224.6820868445127,3.0,1.0,1
2942,3,0.3333333333333333,1129.6993449130605,3.0,0.3333333333333333,1
2944,13,0.6923076923076923,1218.9126330204945,1.0,1.0,1
2945,4,1.0,1084.686886641591,2.0,1.0,1
2946,3,0.3333333333333333,896.7284530051114,3.0,0.3333333333333333,1
2948,1,0.0,841.6911337868681,1.0,0.0,1
2949,5,0.6,823.6478971225577,3.0,0.6666666666666666,1
2951,2,1.0,1256.2539578388555,2.0,1.0,1
2952,12,1.0,1638.687624728019,2.0,1.0,0
2953,9,0.6666666666666666,1374.939322686014,2.0,0.5,1
2954,1,0.0,908.7967038553204,1.0,0.0,1
2955,5,0.8,759.927261655356,3.0,0.6666666666666666,1
2956,1,0.0,1315.6936059939137,1.0,0.0,1
2957,2,0.0,800.5193149756394,2.0,0.0,1
2958,2,0.5,867.7651876202376,2.0,0.5,1
2959,16,0.75,1049.385282323954,2.0,1.0,1
2960,5,0.6,786.3655530373733,1.0,1.0,0
2962,2,0.0,753.032201773133,2.0,0.0,1
2963,1,0.0,660.1020043592487,1.0,0.0,1
2964,1,1.0,972.4843848416824,1.0,1.0,1
2965,17,0.9411764705882353,1420.981607864302,2.0,1.0,1
2966,11,0.9090909090909091,1178.944323570224,2.0,1.0,0
2967,5,1.0,1297.391282206296,1.0,1.0,1
2968,3,0.0,840.3903702656031,3.0,0.0,1
2969,3,0.6666666666666666,958.0854580784004,3.0,0.6666666666666666,1
2971,3,0.6666666666666666,741.5395549883656,2.0,1.0,1
2972,2,1.0,1059.2876935866018,2.0,1.0,1
2973,12,0.3333333333333333,811.878430268318,2.0,0.5,0
2974,1,1.0,972.615205752964,1.0,1.0,1
2975,6,0.3333333333333333,1049.4642712157324,4.0,0.5,1
2976,1,1.0,1226.2636188062552,0.0,0.0,1
2977,1,0.0,836.0915057678747,1.0,0.0,1
2978,2,0.5,1097.2794186393185,2.0,0.5,1
2979,1,0.0,685.1399232363767,1.0,0.0,1
2980,13,0.8461538461538461,1122.6547471986462,2.0,1.0,0
2981,10,0.8,1156.7630523901446,2.0,1.0,1
2982,19,0.7894736842105263,1292.9424448402108,4.0,1.0,0
2983,13,0.5384615384615384,1131.695568910298,2.0,0.5,0
2984,14,0.5714285714285714,1013.6376831324995,2.0,1.0,0
2985,15,0.13333333333333333,587.9738896551955,2.0,0.5,0
2986,5,0.2,849.2895911618941,3.0,0.3333333333333333,1
2987,13,0.6153846153846154,989.6137460113072,2.0,1.0,0
2988,2,0.0,1054.697191886768,2.0,0.0,1
2989,1,0.0,1012.2147951912732,1.0,0.0,1
2991,5,0.6,780.5749599401836,1.0,0.0,1
2992,16,0.4375,938.6805605353188,3.0,1.0,0
2993,2,0.0,472.1710058765004,2.0,0.0,1
2994,1,0.0,769.570272298344,1.0,0.0,1
2995,1,0.0,853.1910972214074,1.0,0.0,1
2996,1,0.0,1266.38076626877,1.0,0.0,1
2997,2,0.5,875.1416908424357,1.0,0.0,1
2998,6,0.8333333333333334,1149.5386001094532,3.0,1.0,1
2999,16,0.9375,1181.4403411126852,4.0,1.0,0
3001,5,0.4,1031.9789574884817,4.0,0.25,1
3003,4,0.25,906.4244041861108,0.0,0.0,1
3004,2,0.0,980.5484095937449,2.0,0.0,1
3005,8,0.5,1105.1179530700108,3.0,0.6666666666666666,1
3006,13,0.5384615384615384,1061.1565107356623,2.0,0.5,0
3007,1,0.0,1050.053416065003,1.0,0.0,1
3008,2,0.0,853.038545060223,2.0,0.0,1
3009,4,0.5,498.5346981668771,4.0,0.5,1
3010,5,0.6,1233.0467599723563,2.0,1.0,1
3011,12,0.5833333333333334,830.3969947168251,4.0,0.75,0
3012,2,0.0,1024.3347979161117,2.0,0.0,1
3013,2,0.5,662.5093562518246,2.0,0.5,1
3014,4,0.25,1016.055887467683,3.0,0.3333333333333333,1
3015,2,0.0,762.203610263711,2.0,0.0,1
3016,2,0.5,779.2173768312404,2.0,0.5,1
3017,3,0.0,768.602449202429,2.0,0.0,1
3018,8,0.875,1153.00546299309,3.0,0.6666666666666666,1
3019,1,0.0,886.7881083632565,1.0,0.0,1
3020,1,0.0,938.6512165243604,1.0,0.0,1
3021,13,0.5384615384615384,1124.06514188976,2.0,1.0,0
3022,4,0.25,921.1608619314014,3.0,0.3333333333333333,1
3023,13,1.0,1428.9797529006164,1.0,1.0,1
3024,4,0.25,746.9364439656888,3.0,0.3333333333333333,1
3025,6,0.5,848.68784767057,2.0,0.5,1
3026,3,0.6666666666666666,1216.4870033167765,3.0,0.6666666666666666,1
3027,1,0.0,592.9028459554604,1.0,0.0,1
3028,13,0.38461538461538464,999.5740991419092,2.0,0.5,0
3030,1,0.0,837.3691108197611,1.0,0.0,1
3031,1,0.0,993.9374948378842,1.0,0.0,1
3033,9,0.5555555555555556,923.8476234027946,1.0,1.0,0
3034,3,0.3333333333333333,1100.402207661621,3.0,0.3333333333333333,1
3035,6,0.6666666666666666,1144.8214956394893,3.0,0.6666666666666666,1
